optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration,param_stagnation_limit,param_pop_increase_factor
maes,stagnation_restart,bbob_f009_i05_d02,2,73.79771702526996,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f009_i71_d02,2,2678.3011794801446,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f009_i72_d02,2,990.0311556978709,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f009_i73_d02,2,2869.0113613831654,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f009_i74_d02,2,42.54287941351,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f009_i75_d02,2,100.61240565211418,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f009_i76_d02,2,inf,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f009_i77_d02,2,-57.64337157389824,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f009_i78_d02,2,3.29699077372546,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f009_i79_d02,2,26701.765252634046,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f009_i80_d02,2,65.46086949529433,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f010_i01_d02,2,4483636.720516798,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f010_i02_d02,2,6971662.676284298,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f010_i03_d02,2,inf,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f010_i04_d02,2,-100.2935348930995,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f010_i05_d02,2,-421.48342466538355,30001,1,0.640625,30,2
